event,epoch,global_step,phys_factor_vae/loss_total,phys_factor_vae/loss_factor,phys_factor_vae/loss_factor_e,phys_factor_vae/loss_factor_t,phys_factor_vae/loss_factor_r,phys_factor_vae/loss_factor_a,phys_factor_vae/loss_factor_b,phys_factor_vae/loss_phys,phys_factor_vae/loss_delta,phys_factor_vae/loss_img,phys_factor_vae/loss_edge,phys_factor_vae/loss_lpips,phys_factor_vae/loss_kl,loss_G,latent_std,latent_mean,latent_normalizer,DroneVehicle_day_val/PSNR,DroneVehicle_day_val/SSIM,DroneVehicle_day_val/FID,DroneVehicle_day_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS
train_epoch_end,149,53640,0.19636231660842896,0.06113721802830696,0.002982931211590767,0.01856962777674198,0.12047196924686432,0.08178377151489258,0.014101965352892876,0.03040698543190956,0.0035255420953035355,0.026330087333917618,0.07526399195194244,0.10833740234375,18982.669921875,0.19636231660842896,1.0445737838745117,0.027838481590151787,0.9573282599449158,,,,,,,,
validation_end,150,54000,,,,,,,,,,,,,,,1.0313063859939575,0.027114253491163254,0.9696439504623413,28.392772674560547,0.9063317179679871,24.408184051513672,0.06529226899147034,28.392772674560547,0.9063317179679871,24.408184051513672,0.06529226899147034
train_epoch_end,150,54000,0.24656784534454346,0.07672752439975739,0.004580856300890446,0.03158984333276749,0.12249211966991425,0.06790854781866074,0.026314351707696915,0.03973041847348213,0.005272833630442619,0.02978925220668316,0.1232786551117897,0.1353759765625,20904.34375,0.24656784534454346,1.0313063859939575,0.027114253491163254,0.9696439504623413,,,,,,,,
train_epoch_end,151,54360,0.2039000540971756,0.06451059877872467,0.0032051964662969112,0.02061907760798931,0.1236620545387268,0.0799463540315628,0.016720300540328026,0.03830753266811371,0.0037856251001358032,0.02337825298309326,0.08171312510967255,0.1090087890625,19209.107421875,0.2039000540971756,1.0356438159942627,0.02256285399198532,0.9655829668045044,,,,,,,,
train_epoch_end,152,54720,0.198103129863739,0.06572277843952179,0.0036569153890013695,0.021228834986686707,0.12318560481071472,0.0937620997428894,0.013628415763378143,0.04865731671452522,0.003314482979476452,0.01721101999282837,0.07043073326349258,0.09814453125,18567.431640625,0.198103129863739,1.0345406532287598,0.012515046633780003,0.9666125774383545,,,,,,,,
train_epoch_end,153,55080,0.1916336715221405,0.06236308813095093,0.0033775195479393005,0.01873353123664856,0.12268480658531189,0.08741022646427155,0.013491801917552948,0.04056773707270622,0.0033858257811516523,0.01957400143146515,0.07005038857460022,0.0970458984375,18951.833984375,0.1916336715221405,1.0475877523422241,0.018359536305069923,0.9545739889144897,,,,,,,,
train_epoch_end,154,55440,0.19766324758529663,0.06297490000724792,0.0030938386917114258,0.01946672797203064,0.12308686971664429,0.08024110645055771,0.015755537897348404,0.040049582719802856,0.0035558780655264854,0.021266311407089233,0.0767754465341568,0.09912109375,19445.828125,0.19766324758529663,1.0413212776184082,0.023875165730714798,0.960318386554718,,,,,,,,
train_epoch_end,155,55800,0.20131516456604004,0.06604867428541183,0.00301126716658473,0.021293209865689278,0.12384183704853058,0.09128260612487793,0.015655716881155968,0.048255372792482376,0.0036527994088828564,0.01806040294468403,0.07368030399084091,0.093505859375,19463.80078125,0.20131516456604004,1.0305005311965942,0.017584899440407753,0.9704022407531738,,,,,,,,
train_epoch_end,156,56160,0.20780442655086517,0.06468822807073593,0.0032033370807766914,0.019765935838222504,0.12242868542671204,0.09541600197553635,0.015890754759311676,0.04315934702754021,0.0035141282714903355,0.023775026202201843,0.07956530153751373,0.10089111328125,18915.30078125,0.20780442655086517,1.0323026180267334,0.011997888796031475,0.9687082171440125,,,,,,,,
train_epoch_end,157,56520,0.2035544067621231,0.06529662013053894,0.0037450557574629784,0.02096683531999588,0.12292264401912689,0.08260376751422882,0.017609918490052223,0.03822094947099686,0.004135308787226677,0.022545969113707542,0.0847340077161789,0.09759521484375,19868.09375,0.2035544067621231,1.0431122779846191,0.008560695685446262,0.9586695432662964,,,,,,,,
train_epoch_end,158,56880,0.22921010851860046,0.07132996618747711,0.0039701615460217,0.027213074266910553,0.12191192060709,0.07064688205718994,0.022326748818159103,0.03712652623653412,0.004666293505579233,0.028198804706335068,0.10853153467178345,0.12042236328125,20517.64453125,0.22921010851860046,1.036122441291809,0.023367155343294144,0.9651368856430054,,,,,,,,
train_epoch_end,159,57240,0.2429817020893097,0.07251276075839996,0.0036841598339378834,0.028080187737941742,0.12272927910089493,0.06651920825242996,0.024709168821573257,0.03506596386432648,0.004853487014770508,0.03444643318653107,0.11834748089313507,0.12060546875,20007.6875,0.2429817020893097,1.0295807123184204,0.011555386707186699,0.9712691903114319,,,,,,,,
validation_end,160,57600,,,,,,,,,,,,,,,1.0493839979171753,0.011870894581079483,0.9529399871826172,28.76201820373535,0.9085450768470764,23.920391082763672,0.06770695000886917,28.76201820373535,0.9085450768470764,23.920391082763672,0.06770695000886917
train_epoch_end,160,57600,0.2068255990743637,0.0658484697341919,0.0033793807961046696,0.021706346422433853,0.12380330264568329,0.07966211438179016,0.01752096600830555,0.03802860528230667,0.0037765123415738344,0.023877568542957306,0.08543425798416138,0.10125732421875,19934.1015625,0.2068255990743637,1.0493839979171753,0.011870894581079483,0.9529399871826172,,,,,,,,
train_epoch_end,161,57960,0.19507333636283875,0.06275704503059387,0.0031121824868023396,0.018837658688426018,0.12171284854412079,0.09046546369791031,0.014666319824755192,0.03749038279056549,0.0037391185760498047,0.02154386043548584,0.07508630305528641,0.096923828125,19538.16796875,0.19507333636283875,1.0306133031845093,0.01530382689088583,0.9702960252761841,,,,,,,,
train_epoch_end,162,58320,0.20667199790477753,0.06642477959394455,0.003924930933862925,0.02147780731320381,0.12290258705615997,0.09155911952257156,0.016336701810359955,0.044211387634277344,0.003896617330610752,0.021306727081537247,0.08145744353532791,0.09918212890625,19243.185546875,0.20667199790477753,1.0262879133224487,0.024204686284065247,0.9743854403495789,,,,,,,,
train_epoch_end,163,58680,0.19481918215751648,0.06574323028326035,0.003587852232158184,0.0215204656124115,0.12320618331432343,0.0918269082903862,0.013366248458623886,0.04644297808408737,0.0034413207322359085,0.017119519412517548,0.06837503612041473,0.092041015625,18657.810546875,0.19481918215751648,1.0284411907196045,0.015257845632731915,0.9723453521728516,,,,,,,,
train_epoch_end,164,59040,0.19517475366592407,0.06311161071062088,0.003435321617871523,0.018251212313771248,0.122320756316185,0.09846135228872299,0.014300959184765816,0.04093014448881149,0.003545377403497696,0.02081085555255413,0.07209490239620209,0.09063720703125,18878.462890625,0.19517475366592407,1.0259788036346436,0.019753072410821915,0.9746789932250977,,,,,,,,
train_epoch_end,165,59400,0.20081275701522827,0.06203881651163101,0.002521066926419735,0.017852433025836945,0.12282946705818176,0.09490065276622772,0.01343473419547081,0.037813231348991394,0.0034786665346473455,0.026882652193307877,0.06674086302518845,0.08831787109375,18196.6796875,0.20081275701522827,1.0382341146469116,0.009953932836651802,0.9631739258766174,,,,,,,,
train_epoch_end,166,59760,0.203653484582901,0.06631585955619812,0.0032879956997931004,0.02204078622162342,0.1221628412604332,0.08741273730993271,0.01668434590101242,0.044122546911239624,0.0038065228145569563,0.019827498123049736,0.08101426810026169,0.09881591796875,19619.931640625,0.203653484582901,1.0403270721435547,0.016702689230442047,0.9612361788749695,,,,,,,,
train_epoch_end,167,60120,0.1941853165626526,0.0629667192697525,0.002775886096060276,0.0186036117374897,0.12280166149139404,0.09401530027389526,0.014268746599555016,0.0435774028301239,0.0035835125017911196,0.018829187378287315,0.0707336962223053,0.0931396484375,19400.3828125,0.1941853165626526,1.036683201789856,0.018567463383078575,0.9646148681640625,,,,,,,,
train_epoch_end,168,60480,0.1989871859550476,0.06592080742120743,0.00352293998003006,0.021884920075535774,0.1227736696600914,0.08486098796129227,0.015902556478977203,0.04254186153411865,0.0036403934936970472,0.0197831429541111,0.07724054902791977,0.09136962890625,18867.685546875,0.1989871859550476,1.0374469757080078,0.017677588388323784,0.9639046788215637,,,,,,,,
train_epoch_end,169,60840,0.2037229686975479,0.06318237632513046,0.0026624109596014023,0.018234647810459137,0.12325385212898254,0.09929009526968002,0.014158608391880989,0.04642673581838608,0.00337388226762414,0.022422390058636665,0.07075490057468414,0.09600830078125,18608.69140625,0.2037229686975479,1.0278620719909668,0.014677838422358036,0.9728931784629822,,,,,,,,
validation_end,170,61200,,,,,,,,,,,,,,,1.0393842458724976,0.01228576060384512,0.9621080756187439,28.77750587463379,0.9076635837554932,23.636272430419922,0.06232442706823349,28.77750587463379,0.9076635837554932,23.636272430419922,0.06232442706823349
train_epoch_end,170,61200,0.2025517225265503,0.062464725226163864,0.0025747460313141346,0.017908276990056038,0.12388439476490021,0.09707912802696228,0.01293499767780304,0.04185904562473297,0.0030625956133008003,0.025820164009928703,0.06636521965265274,0.0943603515625,17496.15625,0.2025517225265503,1.0393842458724976,0.01228576060384512,0.9621080756187439,,,,,,,,
train_epoch_end,171,61560,0.2078178972005844,0.06899649649858475,0.004063601605594158,0.024838607758283615,0.12387466430664062,0.08388901501893997,0.015137697570025921,0.054839182645082474,0.003636878915131092,0.01741335541009903,0.07310985028743744,0.08935546875,18307.12890625,0.2078178972005844,1.0370384454727173,0.017909858375787735,0.9642844200134277,,,,,,,,
train_epoch_end,172,61920,0.19421739876270294,0.06382311135530472,0.0035821227356791496,0.019195612519979477,0.12375718355178833,0.08945642411708832,0.015388118103146553,0.03799591213464737,0.0038411628920584917,0.020893529057502747,0.07413704693317413,0.08709716796875,19523.130859375,0.19421739876270294,1.031904935836792,0.015151230618357658,0.9690815210342407,,,,,,,,
train_epoch_end,173,62280,0.2169329822063446,0.06785757094621658,0.003565047401934862,0.022860582917928696,0.12367698550224304,0.08572511374950409,0.018455874174833298,0.044278763234615326,0.004107487387955189,0.023758310824632645,0.0904947817325592,0.106689453125,19882.953125,0.2169329822063446,1.0272247791290283,0.015479568392038345,0.9734967947006226,,,,,,,,
train_epoch_end,174,62640,0.2242956906557083,0.06946275383234024,0.0030366936698555946,0.024606063961982727,0.12331879884004593,0.08715281635522842,0.01821013167500496,0.031280603259801865,0.004066634923219681,0.03353171795606613,0.09060768038034439,0.10833740234375,18936.599609375,0.2242956906557083,1.049300193786621,0.012923876754939556,0.9530161023139954,,,,,,,,
train_epoch_end,175,63000,0.24045301973819733,0.0730665922164917,0.0040570092387497425,0.028196755796670914,0.12323065102100372,0.06944149732589722,0.02441507577896118,0.03736678138375282,0.005001974757760763,0.03138764202594757,0.11654862761497498,0.1258544921875,20516.740234375,0.24045301973819733,1.0356296300888062,0.01594446413218975,0.9655961394309998,,,,,,,,
train_epoch_end,176,63360,0.2372802346944809,0.07225716859102249,0.003984132781624794,0.027179371565580368,0.12300452589988708,0.07901234924793243,0.021717578172683716,0.04238715022802353,0.004596206825226545,0.028712179511785507,0.11069725453853607,0.1263427734375,20306.75390625,0.2372802346944809,1.034306526184082,0.00897353608161211,0.966831386089325,,,,,,,,
train_epoch_end,177,63720,0.20770786702632904,0.06548086553812027,0.0030062240548431873,0.021440528333187103,0.12309011816978455,0.08367279171943665,0.016595890745520592,0.041095953434705734,0.0037029245868325233,0.023631896823644638,0.08311672508716583,0.1014404296875,19238.060546875,0.20770786702632904,1.038914680480957,0.019495096057653427,0.9625429511070251,,,,,,,,
train_epoch_end,178,64080,0.18944993615150452,0.06278272718191147,0.0027748080901801586,0.018523359671235085,0.12301097065210342,0.09258729219436646,0.014216793701052666,0.044613443315029144,0.003605274949222803,0.017391493543982506,0.06508520245552063,0.08526611328125,18864.5390625,0.18944993615150452,1.0215917825698853,0.016359923407435417,0.9788645505905151,,,,,,,,
train_epoch_end,179,64440,0.20698581635951996,0.06862761825323105,0.003231682814657688,0.023906268179416656,0.1238311156630516,0.08912042528390884,0.016174431890249252,0.049681589007377625,0.003687180345878005,0.018651112914085388,0.07748033851385117,0.0950927734375,18810.892578125,0.20698581635951996,1.0273586511611938,0.025385109707713127,0.9733698964118958,,,,,,,,
validation_end,180,64800,,,,,,,,,,,,,,,1.0408293008804321,0.013015304692089558,0.9607723355293274,28.973867416381836,0.9087318181991577,22.645845413208008,0.06233600899577141,28.973867416381836,0.9087318181991577,22.645845413208008,0.06233600899577141
train_epoch_end,180,64800,0.17446772754192352,0.059619735926389694,0.004013046156615019,0.017819974571466446,0.12028256803750992,0.07777094841003418,0.011795058846473694,0.03771249204874039,0.003235475393012166,0.016584578901529312,0.058769989758729935,0.0771484375,18325.0546875,0.17446772754192352,1.0408293008804321,0.013015304692089558,0.9607723355293274,,,,,,,,
train_epoch_end,181,65160,0.20184871554374695,0.06439226865768433,0.0027901283465325832,0.01960093155503273,0.12335582822561264,0.09505562484264374,0.014997141435742378,0.04680131748318672,0.003544701961800456,0.019884813576936722,0.07539504766464233,0.09173583984375,19321.51171875,0.20184871554374695,1.0302584171295166,0.012087893672287464,0.9706302881240845,,,,,,,,
train_epoch_end,182,65520,0.2012542188167572,0.06487201899290085,0.0033434112556278706,0.021675635129213333,0.12059035152196884,0.07975899428129196,0.016948170959949493,0.039307884871959686,0.004128485452383757,0.021730732172727585,0.0801580473780632,0.100830078125,19358.8046875,0.2012542188167572,1.0292731523513794,0.009541441686451435,0.9715594053268433,,,,,,,,
train_epoch_end,183,65880,0.2180827558040619,0.06772007793188095,0.003341647796332836,0.023013537749648094,0.12368802726268768,0.08317591995000839,0.018526142463088036,0.045959532260894775,0.0041802190244197845,0.024216357618570328,0.08840746432542801,0.100341796875,19655.6953125,0.2180827558040619,1.030232310295105,0.01893867738544941,0.9706548452377319,,,,,,,,
train_epoch_end,184,66240,0.19740785658359528,0.06403224915266037,0.003354395739734173,0.01960679143667221,0.12375545501708984,0.08940467238426208,0.014830119907855988,0.044131554663181305,0.0035585984587669373,0.019229944795370102,0.07433226704597473,0.0955810546875,19082.86328125,0.19740785658359528,1.0352904796600342,0.017381152138113976,0.9659124612808228,,,,,,,,
train_epoch_end,185,66600,0.20517632365226746,0.06348710507154465,0.002695727627724409,0.01889779604971409,0.12384168803691864,0.09337214380502701,0.014470960944890976,0.03948352113366127,0.003565222956240177,0.02597741037607193,0.07409694045782089,0.09271240234375,18891.70703125,0.20517632365226746,1.030751347541809,0.014669192023575306,0.9701660871505737,,,,,,,,
train_epoch_end,186,66960,0.1987076699733734,0.0646534189581871,0.0036433683708310127,0.020128928124904633,0.12279940396547318,0.08950573205947876,0.01585288904607296,0.0419265516102314,0.003815456759184599,0.020053308457136154,0.07723532617092133,0.090087890625,19886.470703125,0.1987076699733734,1.0390862226486206,0.022338930517435074,0.962384045124054,,,,,,,,
train_epoch_end,187,67320,0.20418839156627655,0.06474674493074417,0.0033446154557168484,0.021410241723060608,0.12119185924530029,0.08099811524152756,0.016410287469625473,0.03065916895866394,0.004212781321257353,0.02790909819304943,0.07980270683765411,0.09771728515625,19027.57421875,0.20418839156627655,1.0317424535751343,0.020735841244459152,0.9692341089248657,,,,,,,,
train_epoch_end,188,67680,0.23234990239143372,0.07316089421510696,0.0038964170962572098,0.02891084924340248,0.1228676587343216,0.07130137085914612,0.021715547889471054,0.040412984788417816,0.004647383466362953,0.02712869644165039,0.1105249896645546,0.122802734375,19956.671875,0.23234990239143372,1.031032919883728,0.02197043038904667,0.9699011445045471,,,,,,,,
train_epoch_end,189,68040,0.23043854534626007,0.07305628061294556,0.004259183071553707,0.02967776544392109,0.11953498423099518,0.06681087613105774,0.02299554832279682,0.04054804891347885,0.005118076223880053,0.02636716142296791,0.1063557118177414,0.1258544921875,19804.39453125,0.23043854534626007,1.044538974761963,0.016103219240903854,0.9573601484298706,,,,,,,,
validation_end,190,68400,,,,,,,,,,,,,,,1.0309828519821167,0.01592717505991459,0.9699482321739197,28.441810607910156,0.9063234329223633,23.80845832824707,0.06418925523757935,28.441810607910156,0.9063234329223633,23.80845832824707,0.06418925523757935
train_epoch_end,190,68400,0.19567826390266418,0.06383518874645233,0.0022678542882204056,0.01907922327518463,0.12389695644378662,0.10070513933897018,0.012577012181282043,0.04339999705553055,0.0032276026904582977,0.02122475579380989,0.06488735973834991,0.08404541015625,18136.55078125,0.19567826390266418,1.0309828519821167,0.01592717505991459,0.9699482321739197,,,,,,,,
train_epoch_end,191,68760,0.20359590649604797,0.06668791174888611,0.003234914969652891,0.021869396790862083,0.1228848323225975,0.09150929749011993,0.016550593078136444,0.04531916230916977,0.003922648727893829,0.019485274329781532,0.0794617235660553,0.09405517578125,19423.15625,0.20359590649604797,1.030409812927246,0.02593495510518551,0.970487654209137,,,,,,,,
train_epoch_end,192,69120,0.20024389028549194,0.0614771693944931,0.003008016385138035,0.01752127707004547,0.1234239861369133,0.08752836287021637,0.014380224049091339,0.04189159721136093,0.003463501576334238,0.023963678628206253,0.07089437544345856,0.09161376953125,18597.7890625,0.20024389028549194,1.038910150527954,0.027063174173235893,0.9625471234321594,,,,,,,,
train_epoch_end,193,69480,0.1978362798690796,0.06349305808544159,0.0030903820879757404,0.01879500225186348,0.12243984639644623,0.0946788489818573,0.01539045013487339,0.040219370275735855,0.004039914347231388,0.022288501262664795,0.06882229447364807,0.094970703125,18802.75390625,0.1978362798690796,1.0375986099243164,0.009313791990280151,0.9637638330459595,,,,,,,,
train_epoch_end,194,69840,0.1809731423854828,0.0604730099439621,0.00273163802921772,0.01656751148402691,0.12373653799295425,0.09435100853443146,0.01141340285539627,0.03678172454237938,0.0031891334801912308,0.019293874502182007,0.05974108725786209,0.08758544921875,18247.7109375,0.1809731423854828,1.02140212059021,0.015071190893650055,0.9790463447570801,,,,,,,,
train_epoch_end,195,70200,0.2057177871465683,0.06649085879325867,0.0032259500585496426,0.021252568811178207,0.12242768704891205,0.10441344976425171,0.013534130528569221,0.060817502439022064,0.003252752125263214,0.016064990311861038,0.06621339917182922,0.0858154296875,17890.28515625,0.2057177871465683,1.0253424644470215,0.0242545735090971,0.9752839207649231,,,,,,,,
train_epoch_end,196,70560,0.20936405658721924,0.0645267441868782,0.0033592386171221733,0.021328091621398926,0.12113480269908905,0.07680334150791168,0.01757923886179924,0.03292620927095413,0.0039925468154251575,0.028164710849523544,0.08826158195734024,0.1064453125,18880.7265625,0.20936405658721924,1.037217617034912,0.005404584109783173,0.9641178250312805,,,,,,,,
train_epoch_end,197,70920,0.1953597515821457,0.061900001019239426,0.0029715239070355892,0.017603766173124313,0.12341459095478058,0.09490133821964264,0.012838289141654968,0.03999318182468414,0.00342209218069911,0.023747563362121582,0.06337520480155945,0.087890625,17916.48046875,0.1953597515821457,1.037100076675415,0.016336381435394287,0.9642270803451538,,,,,,,,
train_epoch_end,198,71280,0.1970442235469818,0.06299245357513428,0.0028117788024246693,0.01841919869184494,0.1238265186548233,0.09556547552347183,0.013428551144897938,0.04587240144610405,0.0034234928898513317,0.019454892724752426,0.07049471139907837,0.09637451171875,18586.48828125,0.1970442235469818,1.03267502784729,0.015971895307302475,0.9683588743209839,,,,,,,,
train_epoch_end,199,71640,0.205224871635437,0.06768821179866791,0.002798777539283037,0.023383840918540955,0.12377742677927017,0.08586186170578003,0.016296541318297386,0.04494144767522812,0.0037599706556648016,0.01977771893143654,0.08015778660774231,0.10052490234375,19184.8203125,0.205224871635437,1.0264045000076294,0.021098213270306587,0.974274754524231,,,,,,,,
validation_end,200,72000,,,,,,,,,,,,,,,1.0449862480163574,0.011275937780737877,0.9569503664970398,28.621131896972656,0.9100200533866882,25.20584487915039,0.06220202147960663,28.621131896972656,0.9100200533866882,25.20584487915039,0.06220202147960663
train_epoch_end,200,72000,0.20226196944713593,0.06374192237854004,0.0025702090933918953,0.019221611320972443,0.12360477447509766,0.09301112592220306,0.014701813459396362,0.03881673142313957,0.003611156018450856,0.023779142647981644,0.07719744741916656,0.1014404296875,19087.419921875,0.20226196944713593,1.0449862480163574,0.011275937780737877,0.9569503664970398,,,,,,,,
train_epoch_end,201,72360,0.2139718234539032,0.06666220724582672,0.0038840118795633316,0.021870635449886322,0.12215037643909454,0.08945783227682114,0.017348766326904297,0.03876389563083649,0.004072595853358507,0.02643539011478424,0.08655854314565659,0.10369873046875,19594.361328125,0.2139718234539032,1.023429274559021,0.016638820990920067,0.9771071076393127,,,,,,,,
train_epoch_end,202,72720,0.2299511879682541,0.0724228024482727,0.0038580186665058136,0.028684094548225403,0.1216980442404747,0.06709913164377213,0.02255912311375141,0.036418382078409195,0.005206969566643238,0.028321772813796997,0.10588483512401581,0.1217041015625,20619.390625,0.2299511879682541,1.0276594161987305,0.01687990315258503,0.9730850458145142,,,,,,,,
train_epoch_end,203,73080,0.19535565376281738,0.0652426928281784,0.004803430754691362,0.02113652229309082,0.12311200797557831,0.08316259831190109,0.015244197100400925,0.04122864082455635,0.0037419626023620367,0.01883990317583084,0.07542657852172852,0.0936279296875,19244.640625,0.19535565376281738,1.036608099937439,0.01200901623815298,0.9646847248077393,,,,,,,,
train_epoch_end,204,73440,0.18736325204372406,0.06180316209793091,0.00322128739207983,0.018602773547172546,0.12097317725419998,0.08671877533197403,0.013919560238718987,0.04001964256167412,0.003433837555348873,0.01840934343636036,0.06853814423084259,0.0887451171875,19280.408203125,0.18736325204372406,1.0238343477249146,0.013521960936486721,0.9767205119132996,,,,,,,,
train_epoch_end,205,73800,0.18224996328353882,0.05968693271279335,0.0026182974688708782,0.016736041754484177,0.12130364030599594,0.08764496445655823,0.012823623605072498,0.034561704844236374,0.0034431249368935823,0.02009500190615654,0.06620222330093384,0.0875244140625,19066.73046875,0.18224996328353882,1.026381015777588,0.01581016555428505,0.974297046661377,,,,,,,,
train_epoch_end,206,74160,0.217629075050354,0.06843085587024689,0.0034016817808151245,0.025389961898326874,0.12103956937789917,0.06883081048727036,0.020190007984638214,0.03438041731715202,0.004324384033679962,0.027536410838365555,0.09797020256519318,0.111328125,19796.7578125,0.217629075050354,1.0320862531661987,0.019326839596033096,0.9689112901687622,,,,,,,,
train_epoch_end,207,74520,0.22097164392471313,0.06814713031053543,0.003389330580830574,0.023957667872309685,0.12322422862052917,0.07509417831897736,0.020106622949242592,0.03861438110470772,0.0044675348326563835,0.026938997209072113,0.09751032292842865,0.10894775390625,20592.25,0.22097164392471313,1.026834487915039,0.019413163885474205,0.9738667607307434,,,,,,,,
train_epoch_end,208,74880,0.1971355825662613,0.06307943165302277,0.003179052844643593,0.017922423779964447,0.12384650111198425,0.0996505543589592,0.013742271810770035,0.04821452498435974,0.003319081850349903,0.01861242949962616,0.06997796893119812,0.0928955078125,18510.58984375,0.1971355825662613,1.0307554006576538,0.009660717099905014,0.9701622724533081,,,,,,,,
train_epoch_end,209,75240,0.1931663304567337,0.0617777556180954,0.0027938750572502613,0.016762737184762955,0.12380388379096985,0.10043622553348541,0.013287807814776897,0.041160862892866135,0.0034362575970590115,0.021011553704738617,0.06728105247020721,0.08868408203125,19082.71875,0.1931663304567337,1.0311071872711182,0.016559718176722527,0.9698312878608704,,,,,,,,
validation_end,210,75600,,,,,,,,,,,,,,,1.031995177268982,0.018071675673127174,0.9689967632293701,28.494352340698242,0.9107451438903809,23.95244026184082,0.06062917038798332,28.494352340698242,0.9107451438903809,23.95244026184082,0.06062917038798332
train_epoch_end,210,75600,0.1885068267583847,0.06132664158940315,0.002931041643023491,0.01727243885397911,0.12267349660396576,0.09447801113128662,0.012821068987250328,0.04242204129695892,0.0032960993703454733,0.0184952225536108,0.06655434519052505,0.093017578125,18532.78125,0.1885068267583847,1.031995177268982,0.018071675673127174,0.9689967632293701,,,,,,,,
train_epoch_end,211,75960,0.17176005244255066,0.03332052007317543,0.0031551732681691647,0.02088451012969017,0.008064346387982368,0.05641540139913559,0.015958359465003014,0.04381100833415985,0.0035738064907491207,0.021034596487879753,0.07983522862195969,0.09814453125,19215.3125,0.17176005244255066,1.020727276802063,0.014179777354001999,0.979693591594696,,,,,,,,
train_epoch_end,212,76320,0.18182817101478577,0.03826712444424629,0.004073132760822773,0.025668375194072723,0.008150948211550713,0.04754588007926941,0.01915256306529045,0.040949221700429916,0.004251954145729542,0.022315874695777893,0.0915694534778595,0.11334228515625,19498.4609375,0.18182817101478577,1.0321507453918457,0.02095632813870907,0.9688507318496704,,,,,,,,
train_epoch_end,213,76680,0.17785245180130005,0.034236133098602295,0.0029412908479571342,0.021607419475913048,0.007460386026650667,0.05621780827641487,0.017626047134399414,0.043930504471063614,0.003926792647689581,0.02279907837510109,0.08478578925132751,0.0963134765625,19336.142578125,0.17785245180130005,1.0170085430145264,0.021737821400165558,0.9832758903503418,,,,,,,,
train_epoch_end,214,77040,0.15690931677818298,0.029428981244564056,0.0026908311992883682,0.018320057541131973,0.005104424431920052,0.055692076683044434,0.01436360739171505,0.0373397059738636,0.0036784070543944836,0.01956106722354889,0.0733698159456253,0.09368896484375,19628.73046875,0.15690931677818298,1.0308911800384521,0.019505783915519714,0.9700344800949097,,,,,,,,
train_epoch_end,215,77400,0.16957543790340424,0.03138688579201698,0.0030778050422668457,0.020096708089113235,0.004373815841972828,0.05189003795385361,0.01695307530462742,0.036749958992004395,0.0038906033150851727,0.0235409215092659,0.08328081667423248,0.09490966796875,20154.98046875,0.16957543790340424,1.023156762123108,0.018319401890039444,0.9773673415184021,,,,,,,,
train_epoch_end,216,77760,0.14891104400157928,0.028454778715968132,0.002499333117157221,0.017907001078128815,0.004735685419291258,0.05575322359800339,0.0126548046246171,0.03739486634731293,0.0033371266908943653,0.01749785616993904,0.06582524627447128,0.09197998046875,19071.185546875,0.14891104400157928,1.0274598598480225,0.014635929837822914,0.9732740521430969,,,,,,,,
train_epoch_end,217,78120,0.14779400825500488,0.02774466946721077,0.003000632394105196,0.01745721325278282,0.004488663747906685,0.05324069410562515,0.012364251539111137,0.036335065960884094,0.003410673700273037,0.01795853301882744,0.06522303819656372,0.09136962890625,18940.76953125,0.14779400825500488,1.036738634109497,0.016571171581745148,0.964563250541687,,,,,,,,
train_epoch_end,218,78480,0.1636640578508377,0.031163673847913742,0.003419524058699608,0.01883220300078392,0.0069456216879189014,0.05812195688486099,0.015711946412920952,0.04085347801446915,0.0036652362905442715,0.02040807530283928,0.07590222358703613,0.0911865234375,19072.84375,0.1636640578508377,1.018185019493103,0.021668890491127968,0.9821397662162781,,,,,,,,
train_epoch_end,219,78840,0.15869003534317017,0.028705619275569916,0.0025745313614606857,0.018780086189508438,0.0029457774944603443,0.05223248153924942,0.013288822956383228,0.030833227559924126,0.00343672139570117,0.024698570370674133,0.0711047351360321,0.09454345703125,19088.3203125,0.15869003534317017,1.0380586385726929,0.009711368009448051,0.963336706161499,,,,,,,,
validation_end,220,79200,,,,,,,,,,,,,,,1.0212509632110596,0.015204021707177162,0.979191243648529,28.98493194580078,0.9117228984832764,22.6065731048584,0.06048734113574028,28.98493194580078,0.9117228984832764,22.6065731048584,0.06048734113574028
train_epoch_end,220,79200,0.17099742591381073,0.032483164221048355,0.0027630976401269436,0.020674601197242737,0.004248884040862322,0.05903426185250282,0.01660855859518051,0.04180394858121872,0.0039267209358513355,0.0217326357960701,0.08162810653448105,0.09234619140625,19679.72265625,0.17099742591381073,1.0212509632110596,0.015204021707177162,0.979191243648529,,,,,,,,
train_epoch_end,221,79560,0.2058846652507782,0.04187529534101486,0.003761047963052988,0.02854517661035061,0.008335038088262081,0.043837934732437134,0.023689210414886475,0.04208715260028839,0.005068454425781965,0.027374636381864548,0.11450479924678802,0.12347412109375,21133.9296875,0.2058846652507782,1.0214017629623413,0.007018077652901411,0.9790467023849487,,,,,,,,
train_epoch_end,222,79920,0.16417378187179565,0.03004741109907627,0.002591738011687994,0.018771303817629814,0.004648259840905666,0.057530105113983154,0.014852387830615044,0.0417126901447773,0.0034856004640460014,0.02046268805861473,0.0755038857460022,0.09771728515625,19353.474609375,0.16417378187179565,1.0312495231628418,0.005950913764536381,0.9696974158287048,,,,,,,,
