event,epoch,global_step,phys_factor_vae/loss_total,phys_factor_vae/loss_factor,phys_factor_vae/loss_factor_e,phys_factor_vae/loss_factor_t,phys_factor_vae/loss_factor_r,phys_factor_vae/loss_factor_a,phys_factor_vae/loss_factor_b,phys_factor_vae/loss_phys,phys_factor_vae/loss_delta,phys_factor_vae/loss_img,phys_factor_vae/loss_edge,phys_factor_vae/loss_lpips,phys_factor_vae/loss_kl,loss_G,latent_std,latent_mean,latent_normalizer,DroneVehicle_night_val/PSNR,DroneVehicle_night_val/SSIM,DroneVehicle_night_val/FID,DroneVehicle_night_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS
train_epoch_end,74,45584,0.15982477366924286,0.029607035219669342,0.0028802473098039627,0.02007444202899933,0.0030755316838622093,0.03884614631533623,0.016636135056614876,0.03434538096189499,0.0033172951079905033,0.022558409720659256,0.0731779932975769,0.10650634765625,18493.095703125,0.15982477366924286,1.0236916542053223,0.003188343020156026,0.9768566489219666,,,,,,,,
train_epoch_end,75,46200,0.1479344367980957,0.02901660092175007,0.002609366551041603,0.018213491886854172,0.006099565885961056,0.05412544310092926,0.012853322550654411,0.03881077840924263,0.0030509778298437595,0.016683850437402725,0.06372533738613129,0.095703125,18189.791015625,0.1479344367980957,1.0396071672439575,0.007862318307161331,0.9619017839431763,,,,,,,,
train_epoch_end,76,46816,0.152174711227417,0.02724868804216385,0.002730179578065872,0.01737411692738533,0.001984891714528203,0.052695728838443756,0.013704923912882805,0.03832993283867836,0.0031219408847391605,0.019161878153681755,0.06661268323659897,0.1016845703125,18327.234375,0.152174711227417,1.034005880355835,0.005049974657595158,0.9671124815940857,,,,,,,,
train_epoch_end,77,47432,0.17074614763259888,0.03299473971128464,0.0027558752335608006,0.022432424128055573,0.0041603269055485725,0.04986746609210968,0.015386074781417847,0.043152425438165665,0.0033675837330520153,0.019942473620176315,0.08111540973186493,0.127685546875,18295.99609375,0.17074614763259888,1.0372493267059326,0.0053406874649226665,0.9640883803367615,,,,,,,,
train_epoch_end,78,48048,0.14834561944007874,0.026314619928598404,0.002468910999596119,0.015054618939757347,0.0058264522813260555,0.06689231842756271,0.00998771283775568,0.045004792511463165,0.0026630081702023745,0.016820330172777176,0.05609425529837608,0.09967041015625,16734.984375,0.14834561944007874,1.022010087966919,0.004273924510926008,0.9784639477729797,,,,,,,,
train_epoch_end,79,48664,0.16770705580711365,0.02640715055167675,0.002832448575645685,0.016420695930719376,0.004381710663437843,0.05330647528171539,0.011409063823521137,0.03392910957336426,0.002891790121793747,0.03075481951236725,0.06101306900382042,0.11083984375,16630.5859375,0.16770705580711365,1.0452545881271362,0.0072420318610966206,0.9567047357559204,,,,,,,,
validation_end,80,49280,,,,,,,,,,,,,,,1.0260908603668213,0.0027637132443487644,0.9745725393295288,29.80498695373535,0.9171501398086548,20.189716339111328,0.06340817362070084,29.80498695373535,0.9171501398086548,20.189716339111328,0.06340817362070084
train_epoch_end,80,49280,0.15533335506916046,0.027285737916827202,0.0024463944137096405,0.01626075617969036,0.003471988718956709,0.06527865678071976,0.01207008957862854,0.045445434749126434,0.002857078332453966,0.018497081473469734,0.06245466321706772,0.09625244140625,17508.986328125,0.15533335506916046,1.0260908603668213,0.0027637132443487644,0.9745725393295288,,,,,,,,
train_epoch_end,81,49896,0.150692418217659,0.026769224554300308,0.002431806642562151,0.016332030296325684,0.004656801000237465,0.05802614986896515,0.011449710465967655,0.03405722603201866,0.0029313417617231607,0.021811220794916153,0.0613652803003788,0.10748291015625,17221.05078125,0.150692418217659,1.020730972290039,0.0014063530834391713,0.9796900749206543,,,,,,,,
train_epoch_end,82,50512,0.14797091484069824,0.0270366333425045,0.002360258251428604,0.015643920749425888,0.005641077179461718,0.0647045373916626,0.01168769784271717,0.0364094041287899,0.0027138611767441034,0.019931280985474586,0.05906493216753006,0.10321044921875,16859.642578125,0.14797091484069824,1.0365264415740967,0.006200974341481924,0.9647607207298279,,,,,,,,
train_epoch_end,83,51128,0.15475548803806305,0.026359964162111282,0.00227851839736104,0.016246359795331955,0.0012959754094481468,0.06224874034523964,0.01198042556643486,0.038237564265728,0.0028891144320368767,0.02164420858025551,0.064023457467556,0.10272216796875,17705.3984375,0.15475548803806305,1.027862787246704,0.0035226899199187756,0.9728925228118896,,,,,,,,
train_epoch_end,84,51744,0.16222436726093292,0.030679985880851746,0.0025089369155466557,0.017423303797841072,0.013339510187506676,0.05953342467546463,0.013364912010729313,0.04323481768369675,0.0031836172565817833,0.01984318345785141,0.06787750124931335,0.104248046875,18048.4453125,0.16222436726093292,1.0305943489074707,0.0030329162254929543,0.9703139066696167,,,,,,,,
train_epoch_end,85,52360,0.15485437214374542,0.027572833001613617,0.0034364433959126472,0.01720408722758293,0.0018513693939894438,0.0615193173289299,0.011579438112676144,0.04543021693825722,0.0029006502591073513,0.01758919470012188,0.06148798018693924,0.11285400390625,17116.40625,0.15485437214374542,1.031908392906189,0.004993188660591841,0.9690782427787781,,,,,,,,
train_epoch_end,86,52976,0.1615384817123413,0.029260212555527687,0.0027262275107204914,0.018618449568748474,0.005420349538326263,0.05137640982866287,0.013869911432266235,0.03598889335989952,0.0031953149009495974,0.022261451929807663,0.07479803264141083,0.11993408203125,17878.2421875,0.1615384817123413,1.030168890953064,0.005337445065379143,0.9707146286964417,,,,,,,,
train_epoch_end,87,53592,0.15868684649467468,0.028641391545534134,0.0025989008136093616,0.01827174797654152,0.0029056179337203503,0.057296767830848694,0.013055345043540001,0.03548984229564667,0.0032251225784420967,0.02278493344783783,0.06772741675376892,0.10791015625,18040.80859375,0.15868684649467468,1.0288718938827515,0.0035483217798173428,0.9719383120536804,,,,,,,,
train_epoch_end,88,54208,0.1584668606519699,0.027795566245913506,0.002671801019459963,0.017786700278520584,0.0021952996030449867,0.0538531094789505,0.01362711749970913,0.035846587270498276,0.0032156556844711304,0.022240106016397476,0.07049258053302765,0.1107177734375,18435.451171875,0.1584668606519699,1.0306134223937988,0.004234950058162212,0.9702959060668945,,,,,,,,
train_epoch_end,89,54824,0.1583152562379837,0.02872799150645733,0.00237070769071579,0.01882489025592804,0.002908786991611123,0.05360543727874756,0.012890731915831566,0.038966260850429535,0.003111491445451975,0.019954098388552666,0.07066507637500763,0.11932373046875,18002.677734375,0.1583152562379837,1.03378427028656,0.004763738717883825,0.9673197865486145,,,,,,,,
validation_end,90,55440,,,,,,,,,,,,,,,1.0341119766235352,0.007864200510084629,0.9670132398605347,30.108932495117188,0.9187297224998474,19.913421630859375,0.06198243051767349,30.108932495117188,0.9187297224998474,19.913421630859375,0.06198243051767349
train_epoch_end,90,55440,0.1505400389432907,0.026925785467028618,0.0025329128839075565,0.0165744349360466,0.0018981096800416708,0.06613700091838837,0.010519578121602535,0.047707103192806244,0.0029086978174746037,0.015410056337714195,0.05905696004629135,0.10260009765625,17152.5625,0.1505400389432907,1.0341119766235352,0.007864200510084629,0.9670132398605347,,,,,,,,
train_epoch_end,91,56056,0.16857729852199554,0.03376618027687073,0.003191667143255472,0.022388897836208344,0.005395558662712574,0.05841441452503204,0.013556133955717087,0.049964919686317444,0.003187675727531314,0.017304567620158195,0.07179461419582367,0.11260986328125,17839.7421875,0.16857729852199554,1.0195529460906982,0.003234612988308072,0.9808220267295837,,,,,,,,
train_epoch_end,92,56672,0.15607720613479614,0.0284913070499897,0.002611839212477207,0.01864810660481453,0.0015257271006703377,0.052621886134147644,0.014186479151248932,0.038737762719392776,0.003272505709901452,0.01938495598733425,0.07173871994018555,0.10107421875,18762.09375,0.15607720613479614,1.033626675605774,0.004205085337162018,0.9674673080444336,,,,,,,,
train_epoch_end,93,57288,0.15768644213676453,0.028725991025567055,0.002924412488937378,0.01831272430717945,0.0026480001397430897,0.05762600898742676,0.013030244037508965,0.04266037046909332,0.0030826986767351627,0.018538620322942734,0.07058832794427872,0.11126708984375,17369.41015625,0.15768644213676453,1.035902500152588,0.004745606333017349,0.9653418064117432,,,,,,,,
train_epoch_end,94,57904,0.1579160988330841,0.030147839337587357,0.0028788368217647076,0.018934005871415138,0.005851683206856251,0.059844307601451874,0.012187086045742035,0.04613906890153885,0.0030613881535828114,0.016466449946165085,0.06661247462034225,0.1085205078125,18132.77734375,0.1579160988330841,1.0446745157241821,0.004934415686875582,0.9572359323501587,,,,,,,,
train_epoch_end,95,58520,0.15625154972076416,0.030486611649394035,0.002535710111260414,0.01902742311358452,0.008207995444536209,0.050801269710063934,0.01477254182100296,0.036300159990787506,0.0033949976786971092,0.019433222711086273,0.07246965169906616,0.1029052734375,18793.859375,0.15625154972076416,1.02570378780365,0.003203039523214102,0.9749403595924377,,,,,,,,
train_epoch_end,96,59136,0.14421342313289642,0.026314934715628624,0.0024553099647164345,0.01638639159500599,0.0040037985891103745,0.05758269876241684,0.010221978649497032,0.039958253502845764,0.002742172684520483,0.016004597768187523,0.060059718787670135,0.11077880859375,17096.060546875,0.14421342313289642,1.0320392847061157,0.004410827532410622,0.9689553380012512,,,,,,,,
train_epoch_end,97,59752,0.15181559324264526,0.027996091172099113,0.002497997134923935,0.01687004044651985,0.005733897443860769,0.06061006709933281,0.012028276920318604,0.041488856077194214,0.0030687120743095875,0.017913879826664925,0.06327423453330994,0.10247802734375,17369.322265625,0.15181559324264526,1.0229769945144653,0.0038622149731963873,0.9775390625,,,,,,,,
train_epoch_end,98,60368,0.15178558230400085,0.028690757229924202,0.002412309404462576,0.018137160688638687,0.006135609466582537,0.05382196605205536,0.012137675657868385,0.03486999496817589,0.0031187706626951694,0.019953424111008644,0.06636401265859604,0.10919189453125,17690.5390625,0.15178558230400085,1.020275354385376,0.003013201989233494,0.9801275730133057,,,,,,,,
train_epoch_end,99,60984,0.1651916652917862,0.029660150408744812,0.0026847724802792072,0.01897655799984932,0.0032332371920347214,0.054642170667648315,0.014959488064050674,0.03837251663208008,0.0034486092627048492,0.022221921011805534,0.07717808336019516,0.1102294921875,18947.560546875,0.1651916652917862,1.0476840734481812,0.009789522737264633,0.9544861912727356,,,,,,,,
validation_end,100,61600,,,,,,,,,,,,,,,1.019336462020874,0.0023603863082826138,0.9810303449630737,30.685476303100586,0.9191212058067322,19.373525619506836,0.06388489156961441,30.685476303100586,0.9191212058067322,19.373525619506836,0.06388489156961441
train_epoch_end,100,61600,0.16165758669376373,0.029965968802571297,0.002567826770246029,0.01903165876865387,0.008646111935377121,0.04755731672048569,0.01350037008523941,0.02675473690032959,0.00323562347330153,0.02733572944998741,0.07082270830869675,0.1102294921875,18299.654296875,0.16165758669376373,1.019336462020874,0.0023603863082826138,0.9810303449630737,,,,,,,,
train_epoch_end,101,62216,0.15686897933483124,0.0292856153100729,0.0029732869006693363,0.018659118562936783,0.0034504281356930733,0.056959062814712524,0.013298639096319675,0.042822420597076416,0.0031534750014543533,0.01775963604450226,0.0690942108631134,0.10626220703125,18186.8984375,0.15686897933483124,1.0214333534240723,0.009715414606034756,0.9790164232254028,,,,,,,,
train_epoch_end,102,62832,0.14692948758602142,0.026516972109675407,0.002314574085175991,0.015469224192202091,0.0077918414026498795,0.0565548837184906,0.011462630704045296,0.03853717818856239,0.002969921100884676,0.018031837418675423,0.059726886451244354,0.1024169921875,17671.375,0.14692948758602142,1.0322614908218384,0.005956880282610655,0.9687467813491821,,,,,,,,
train_epoch_end,103,63448,0.15532368421554565,0.027650047093629837,0.0023832451552152634,0.01713491603732109,0.0029559298418462276,0.06192246824502945,0.011952362954616547,0.04009317234158516,0.0030294647440314293,0.019953027367591858,0.06595807522535324,0.1048583984375,17672.6484375,0.15532368421554565,1.03363037109375,0.0023742234334349632,0.9674638509750366,,,,,,,,
train_epoch_end,104,64064,0.1649550497531891,0.02844245173037052,0.0023973979987204075,0.01788673922419548,0.0025687851011753082,0.061456285417079926,0.012674150057137012,0.03628891706466675,0.0031351789366453886,0.026735540479421616,0.06526549905538559,0.0927734375,18023.69921875,0.1649550497531891,1.0279266834259033,0.006804527249187231,0.9728320240974426,,,,,,,,
train_epoch_end,105,64680,0.1587308645248413,0.03250540792942047,0.0024350667372345924,0.020370427519083023,0.008569173514842987,0.0590263195335865,0.013925153762102127,0.047110870480537415,0.003060020972043276,0.015792354941368103,0.06574331223964691,0.10211181640625,17825.90234375,0.1587308645248413,1.0227357149124146,-0.00021499804279301316,0.9777697324752808,,,,,,,,
train_epoch_end,106,65296,0.1576419621706009,0.03187275677919388,0.0031166933476924896,0.01864735782146454,0.01198161207139492,0.06568172574043274,0.011530593037605286,0.05005491524934769,0.0031037204898893833,0.015135169960558414,0.06050289422273636,0.08941650390625,18272.865234375,0.1576419621706009,1.034765601158142,0.004104874562472105,0.9664024114608765,,,,,,,,
train_epoch_end,107,65912,0.15231676399707794,0.027231993153691292,0.002115908544510603,0.01687663421034813,0.00229358091019094,0.06613452732563019,0.01055813580751419,0.046282559633255005,0.0028795343823730946,0.016387343406677246,0.06119078770279884,0.1087646484375,16970.765625,0.15231676399707794,1.0201427936553955,0.005099158734083176,0.9802549481391907,,,,,,,,
train_epoch_end,108,66528,0.15889416635036469,0.031480081379413605,0.0027030371129512787,0.019305530935525894,0.01279473677277565,0.05114249885082245,0.012743421830236912,0.042358070611953735,0.003107030875980854,0.018195755779743195,0.06843528151512146,0.1016845703125,18278.67578125,0.15889416635036469,1.0245718955993652,0.0051368530839681625,0.976017415523529,,,,,,,,
train_epoch_end,109,67144,0.15743841230869293,0.02821260318160057,0.002218974754214287,0.018486380577087402,0.00142135308124125,0.055208563804626465,0.013181132264435291,0.0377032533288002,0.003131908131763339,0.02042471617460251,0.07195376604795456,0.11236572265625,18314.671875,0.15743841230869293,1.0390784740447998,0.005334034562110901,0.962391197681427,,,,,,,,
validation_end,110,67760,,,,,,,,,,,,,,,,,,30.744712829589844,0.9198579788208008,20.73126220703125,0.05750078707933426,30.744712829589844,0.9198579788208008,20.73126220703125,0.05750078707933426
train_epoch_end,110,67760,0.15736708045005798,0.026310786604881287,0.002690717577934265,0.016023211181163788,0.003516034921631217,0.05868789553642273,0.011468399316072464,0.03588142991065979,0.002956036012619734,0.024641677737236023,0.06200829893350601,0.10321044921875,17110.83203125,0.15736708045005798,,,,,,,,,,,
train_epoch_end,111,68376,0.16540071368217468,0.030243683606386185,0.0028862752951681614,0.01926545798778534,0.0041489433497190475,0.05607833340764046,0.014446349814534187,0.04045573249459267,0.0033793929032981396,0.02177303284406662,0.0740441158413887,0.1065673828125,18606.546875,0.16540071368217468,1.0124566555023193,0.0026573706418275833,0.9876965880393982,,,,,,,,
train_epoch_end,112,68992,0.16124093532562256,0.02991640940308571,0.0031509893015027046,0.019626539200544357,0.0014550898922607303,0.05844372510910034,0.013175904750823975,0.044012609869241714,0.0031925304792821407,0.018371980637311935,0.07160413265228271,0.1121826171875,18259.1796875,0.16124093532562256,1.0215562582015991,0.0024357300717383623,0.9788985848426819,,,,,,,,
train_epoch_end,113,69608,0.15008269250392914,0.027398861944675446,0.002765107434242964,0.016937628388404846,0.0027798074297606945,0.054744914174079895,0.014402063563466072,0.03611113131046295,0.003374357707798481,0.019612837582826614,0.06649816036224365,0.08868408203125,18482.76171875,0.15008269250392914,1.0464166402816772,0.006325256545096636,0.9556422829627991,,,,,,,,
train_epoch_end,114,70224,0.15651382505893707,0.02802715264260769,0.002267969772219658,0.017752764746546745,0.0019141968805342913,0.06017420440912247,0.012845703400671482,0.04077012091875076,0.0031464353669434786,0.01941196620464325,0.06850545108318329,0.10662841796875,17953.93359375,0.15651382505893707,1.0230157375335693,0.00267663667909801,0.9775020480155945,,,,,,,,
train_epoch_end,115,70840,0.15320901572704315,0.027883589267730713,0.0027142255567014217,0.017969416454434395,0.001975457649677992,0.059313274919986725,0.01124170608818531,0.04272983968257904,0.0029376856982707977,0.017549332231283188,0.06433296203613281,0.1090087890625,17573.58203125,0.15320901572704315,1.0208697319030762,0.0026270158123224974,0.9795569181442261,,,,,,,,
train_epoch_end,116,71456,0.15621595084667206,0.02689102478325367,0.0029674777761101723,0.015904560685157776,0.004499804228544235,0.06222221255302429,0.011589683592319489,0.04149326682090759,0.002980576129630208,0.02074371464550495,0.06411348283290863,0.09869384765625,17462.853515625,0.15621595084667206,1.0357788801193237,0.006214228458702564,0.965457022190094,,,,,,,,
train_epoch_end,117,72072,0.15075808763504028,0.02784012444317341,0.002313985489308834,0.017452169209718704,0.005216320510953665,0.0529613122344017,0.012836987152695656,0.033509284257888794,0.0032200647983700037,0.02060839906334877,0.06638608127832413,0.10211181640625,18167.1640625,0.15075808763504028,1.025115728378296,0.003998893778771162,0.9754996299743652,,,,,,,,
train_epoch_end,118,72688,0.14954116940498352,0.026503760367631912,0.0023652249947190285,0.01604572683572769,0.003960352391004562,0.06008872389793396,0.011471068486571312,0.03816757723689079,0.00293303607031703,0.019229408353567123,0.0622050017118454,0.10302734375,17627.0390625,0.14954116940498352,1.0243803262710571,0.005275025963783264,0.9761999249458313,,,,,,,,
train_epoch_end,119,73304,0.165719136595726,0.02862248569726944,0.0022316905669867992,0.017902370542287827,0.008642610162496567,0.04964715987443924,0.012147290632128716,0.02670895680785179,0.0030361206736415625,0.03063173219561577,0.06724851578474045,0.11309814453125,17969.2265625,0.165719136595726,1.0244823694229126,0.001223892904818058,0.9761027097702026,,,,,,,,
validation_end,120,73920,,,,,,,,,,,,,,,1.0293524265289307,0.004058375023305416,0.9714845418930054,31.288881301879883,0.9215924143791199,19.60024070739746,0.06014994531869888,31.288881301879883,0.9215924143791199,19.60024070739746,0.06014994531869888
train_epoch_end,120,73920,0.1559503972530365,0.027506662532687187,0.002203173004090786,0.01806001365184784,0.005761322099715471,0.044486477971076965,0.0120274992659688,0.026342066004872322,0.0031476656440645456,0.026755161583423615,0.0665709599852562,0.1080322265625,17997.728515625,0.1559503972530365,1.0293524265289307,0.004058375023305416,0.9714845418930054,,,,,,,,
train_epoch_end,121,74536,0.15607362985610962,0.02837209403514862,0.0024919630959630013,0.017310168594121933,0.0031465161591768265,0.0668378546833992,0.011874079704284668,0.04913976788520813,0.0029951855540275574,0.016100317239761353,0.06276703625917435,0.101318359375,17542.34765625,0.15607362985610962,1.02498459815979,0.005321485456079245,0.9756244421005249,,,,,,,,
train_epoch_end,122,75152,0.1520470827817917,0.026107540354132652,0.0024798871017992496,0.01601400598883629,0.0020003318786621094,0.061444323509931564,0.01131618581712246,0.04033429175615311,0.0030383304692804813,0.019550753757357597,0.06270673871040344,0.10394287109375,17397.484375,0.1520470827817917,1.032439112663269,0.006574938073754311,0.9685801267623901,,,,,,,,
train_epoch_end,123,75768,0.16494162380695343,0.03170651197433472,0.0028705447912216187,0.02094610221683979,0.005394223611801863,0.054764844477176666,0.01287093386054039,0.04724181070923805,0.0031834272667765617,0.017746688798069954,0.07000955194234848,0.11383056640625,18431.072265625,0.16494162380695343,1.011825442314148,0.00351956719532609,0.9883127808570862,,,,,,,,
train_epoch_end,124,76384,0.14981591701507568,0.028030088171362877,0.002391230780631304,0.015776198357343674,0.013035048730671406,0.05551082640886307,0.011384939774870872,0.04028584063053131,0.003001323901116848,0.018060900270938873,0.05884968489408493,0.09832763671875,17830.154296875,0.14981591701507568,1.0356684923171997,0.0041641965508461,0.9655599594116211,,,,,,,,
train_epoch_end,125,77000,0.15588223934173584,0.02835601568222046,0.0031553106382489204,0.01670624129474163,0.006499920040369034,0.06221773847937584,0.012056768871843815,0.04487296938896179,0.0031364038586616516,0.017709260806441307,0.06473517417907715,0.0977783203125,18133.66015625,0.15588223934173584,1.0266658067703247,0.0019245975418016315,0.9740267992019653,,,,,,,,
train_epoch_end,126,77616,0.15224245190620422,0.027207879349589348,0.0024153185077011585,0.01635473035275936,0.0032262266613543034,0.06457275152206421,0.011941949836909771,0.042433254420757294,0.0031368264462798834,0.017645105719566345,0.06311254948377609,0.10150146484375,18249.02734375,0.15224245190620422,1.0238852500915527,0.004287553485482931,0.9766719341278076,,,,,,,,
train_epoch_end,127,78232,0.15227991342544556,0.02783903479576111,0.00230508204549551,0.01785608008503914,0.0015847331378608942,0.05981607362627983,0.012115578167140484,0.04398590326309204,0.0030255839228630066,0.01694054715335369,0.06370247155427933,0.0965576171875,17963.87890625,0.15227991342544556,1.020052194595337,0.001157339895144105,0.9803419709205627,,,,,,,,
train_epoch_end,128,78848,0.1511273831129074,0.027175460010766983,0.002667939756065607,0.01609780825674534,0.0035807681269943714,0.06858479976654053,0.010627973824739456,0.049418069422245026,0.0028678036760538816,0.015233727172017097,0.057719215750694275,0.09228515625,17537.2265625,0.1511273831129074,1.028428316116333,0.004182435572147369,0.9723575115203857,,,,,,,,
train_epoch_end,129,79464,0.15276822447776794,0.029216105118393898,0.0027569644153118134,0.01824069581925869,0.007245121523737907,0.05444534122943878,0.012121415697038174,0.042651742696762085,0.003092230297625065,0.016489868983626366,0.06588447093963623,0.10125732421875,18233.0859375,0.15276822447776794,1.0230331420898438,0.000835868064314127,0.9774854183197021,,,,,,,,
validation_end,130,80080,,,,,,,,,,,,,,,1.0292929410934448,0.0035053875762969255,0.9715406894683838,31.308822631835938,0.9231612086296082,19.704519271850586,0.05931983143091202,31.308822631835938,0.9231612086296082,19.704519271850586,0.05931983143091202
train_epoch_end,130,80080,0.15399447083473206,0.026047363877296448,0.0022742911241948605,0.016657302156090736,0.0009778455132618546,0.057027339935302734,0.011497179046273232,0.035074349492788315,0.0031628916040062904,0.022243337705731392,0.0643889456987381,0.11041259765625,18086.228515625,0.15399447083473206,1.0292929410934448,0.0035053875762969255,0.9715406894683838,,,,,,,,
train_epoch_end,131,80696,0.15481452643871307,0.028090566396713257,0.002263457514345646,0.016282469034194946,0.00792363565415144,0.06116602569818497,0.012578892521560192,0.03674989193677902,0.003073857631534338,0.021594742313027382,0.06404519826173782,0.093505859375,18345.79296875,0.15481452643871307,1.0160974264144897,0.005863654892891645,0.9841576218605042,,,,,,,,
train_epoch_end,132,81312,0.15858757495880127,0.0328664593398571,0.0026057525537908077,0.022331716492772102,0.006017908453941345,0.050995826721191406,0.013116979971528053,0.044832419604063034,0.0033109174109995365,0.016100194305181503,0.0664101168513298,0.1011962890625,18658.28515625,0.15858757495880127,1.0278576612472534,0.004383870400488377,0.9728973507881165,,,,,,,,
train_epoch_end,133,81928,0.14112065732479095,0.024866983294487,0.0023808833211660385,0.015312143601477146,0.0013659484684467316,0.058606117963790894,0.011030079796910286,0.04047589749097824,0.0028997815679758787,0.01600918173789978,0.05643681809306145,0.0936279296875,17389.16015625,0.14112065732479095,1.0199100971221924,0.00432107038795948,0.9804785847663879,,,,,,,,
train_epoch_end,134,82544,0.1507355123758316,0.027280233800411224,0.002361433580517769,0.017664998769760132,0.0013993661850690842,0.0516856387257576,0.014025881886482239,0.035369712859392166,0.003390253521502018,0.019323429092764854,0.06940211355686188,0.09588623046875,19107.767578125,0.1507355123758316,1.0278230905532837,0.002238120650872588,0.9729300737380981,,,,,,,,
train_epoch_end,135,83160,0.1617814600467682,0.027128517627716064,0.0028006229549646378,0.01752474531531334,0.001912984298542142,0.05000913143157959,0.013697832822799683,0.03763124719262123,0.0031494824215769768,0.024291962385177612,0.069429412484169,0.09881591796875,18050.876953125,0.1617814600467682,1.020063042640686,0.0008274781284853816,0.980331540107727,,,,,,,,
train_epoch_end,136,83776,0.1490882784128189,0.02817639335989952,0.002263439819216728,0.018635451793670654,0.001672290964052081,0.05869058519601822,0.01075180247426033,0.044615618884563446,0.002940352540463209,0.015372944064438343,0.059534065425395966,0.104736328125,17251.35546875,0.1490882784128189,1.0213649272918701,0.0016227532178163528,0.9790819883346558,,,,,,,,
train_epoch_end,137,84392,0.15094175934791565,0.027887357398867607,0.0022816197015345097,0.01797623187303543,0.003052775515243411,0.057356301695108414,0.011367583647370338,0.038972847163677216,0.003131778910756111,0.01799977943301201,0.06529667973518372,0.108642578125,17761.80078125,0.15094175934791565,1.0243122577667236,0.0013738186098635197,0.9762647747993469,,,,,,,,
train_epoch_end,138,85008,0.16144582629203796,0.026765484362840652,0.0021683629602193832,0.01655382104218006,0.001697597443126142,0.06294505298137665,0.011802667751908302,0.03784685581922531,0.0029961676336824894,0.024809934198856354,0.06448006629943848,0.0987548828125,18224.984375,0.16144582629203796,1.0222541093826294,0.005624021869152784,0.978230357170105,,,,,,,,
train_epoch_end,139,85624,0.1489821970462799,0.026666630059480667,0.0028360867872834206,0.0172518789768219,0.0009280492085963488,0.05363142490386963,0.012442298233509064,0.036818280816078186,0.0031100099440664053,0.018615901470184326,0.066558837890625,0.10406494140625,18109.27734375,0.1489821970462799,1.0221613645553589,0.003997820429503918,0.9783191084861755,,,,,,,,
validation_end,140,86240,,,,,,,,,,,,,,,1.030661702156067,0.005044514313340187,0.9702504873275757,31.343809127807617,0.9224843978881836,19.83124542236328,0.05867782607674599,31.343809127807617,0.9224843978881836,19.83124542236328,0.05867782607674599
train_epoch_end,140,86240,0.14735788106918335,0.026184003800153732,0.0022901087068021297,0.015477036125957966,0.004436780698597431,0.062254346907138824,0.01119923498481512,0.04080437123775482,0.0029131663031876087,0.017504792660474777,0.05991273373365402,0.0927734375,18191.2109375,0.14735788106918335,1.030661702156067,0.005044514313340187,0.9702504873275757,,,,,,,,
train_epoch_end,141,86856,0.1532038152217865,0.02857106551527977,0.002353840973228216,0.01804482936859131,0.00519302673637867,0.05110388249158859,0.014116527512669563,0.03648586571216583,0.0033571491949260235,0.019450943917036057,0.0693756490945816,0.093994140625,19144.52734375,0.1532038152217865,1.0108548402786255,0.0019881012849509716,0.9892617464065552,,,,,,,,
train_epoch_end,142,87472,0.15530499815940857,0.029226530343294144,0.0029563126154243946,0.01879313215613365,0.00415897648781538,0.057226620614528656,0.011727657169103622,0.04552009701728821,0.0030611699912697077,0.016405325382947922,0.06529204547405243,0.10260009765625,18102.009765625,0.15530499815940857,1.028300404548645,0.004719589836895466,0.972478449344635,,,,,,,,
train_epoch_end,143,88088,0.14668767154216766,0.02817598171532154,0.002295393031090498,0.018226128071546555,0.004132206551730633,0.053231410682201385,0.012079255655407906,0.040295012295246124,0.0032418465707451105,0.01583086885511875,0.06263600289821625,0.090087890625,18643.78515625,0.14668767154216766,1.0243314504623413,0.0039568026550114155,0.9762465357780457,,,,,,,,
train_epoch_end,144,88704,0.15421083569526672,0.027866117656230927,0.0027596838772296906,0.017043836414813995,0.004436241928488016,0.05803372710943222,0.012879718095064163,0.04195158928632736,0.0032585898879915476,0.01820831187069416,0.06558670103549957,0.09521484375,18799.744140625,0.15421083569526672,1.0302289724349976,0.004591359756886959,0.970658004283905,,,,,,,,
train_epoch_end,145,89320,0.15425623953342438,0.028422029688954353,0.0024078809656202793,0.017580905929207802,0.007657138630747795,0.05345214158296585,0.011918620206415653,0.03685874491930008,0.0031423589680343866,0.019730335101485252,0.06768770515918732,0.11138916015625,18311.60546875,0.15425623953342438,1.0189263820648193,0.002221819246187806,0.9814251661300659,,,,,,,,
train_epoch_end,146,89936,0.14635595679283142,0.028987184166908264,0.0025509498082101345,0.017181551083922386,0.010771866887807846,0.059701550751924515,0.010019088163971901,0.04421623796224594,0.0027306589763611555,0.014709530398249626,0.05662248656153679,0.0958251953125,17264.66796875,0.14635595679283142,1.0200169086456299,-0.0005478193634189665,0.9803758859634399,,,,,,,,
train_epoch_end,147,90552,0.1535794883966446,0.027489574626088142,0.0023259050212800503,0.017020177096128464,0.002773455111309886,0.0608147494494915,0.0124523239210248,0.04298838973045349,0.00316508742980659,0.01787000335752964,0.06539919972419739,0.0968017578125,18164.91796875,0.1535794883966446,1.0192923545837402,0.003059410024434328,0.9810727834701538,,,,,,,,
